NTEM7_Zone_ID,NTEM7_Zone_Code,NTMv2R_Zone_Number
2977,E02002549,8
2978,E02002550,8
2979,E02002551,8
2980,E02002552,8
2981,E02002553,8
2982,E02002554,8
2983,E02002555,17
2984,E02002556,17
2985,E02002557,8
2986,E02002558,17
2987,E02002559,17
2988,E02002560,16
2989,E02002561,16
2990,E02002562,16
2991,E02002563,16
2992,E02002564,16
2993,E02002565,16
2994,E02002566,16
2995,E02002567,16
2996,E02002568,16
2997,E02002569,16
2998,E02002570,16
2999,E02002571,16
3000,E02002572,16
3001,E02002573,17
3002,E02002574,16
3003,E02002575,16
3004,E02002576,16
3005,E02002577,16
3006,E02002578,16
3007,E02002579,16
3008,E02002580,16
3009,E02002581,16
3010,E02002582,16
3011,E02002583,16
3012,E02002584,16
3013,E02002585,16
3014,E02002586,16
3015,E02002587,16
3016,E02002588,16
3017,E02002589,16
3018,E02002590,17
3019,E02002591,17
3020,E02002592,17
3021,E02002593,13
3022,E02002594,13
3023,E02002595,13
3024,E02002596,13
3025,E02002597,13
3026,E02002598,13
3027,E02002599,13
3028,E02002600,13
3029,E02002601,13
3030,E02002602,13
3031,E02002603,13
3032,E02002604,13
3033,E02002605,13
3034,E02002606,13
3035,E02002607,13
3036,E02002608,13
3037,E02002609,13
3038,E02002610,17
3039,E02002611,13
3040,E02002612,13
3041,E02002613,17
3042,E02002614,13
3043,E02002615,13
3044,E02002616,13
3045,E02002617,13
3046,E02002618,13
3047,E02002619,13
3048,E02002620,13
3049,E02002621,13
3050,E02002622,13
3051,E02002623,13
3052,E02002624,13
3053,E02002625,13
3054,E02002626,13
3055,E02002627,13
3056,E02002628,13
3057,E02002629,13
3058,E02002630,13
3059,E02002631,13
3060,E02002632,17
3061,E02002633,9
3062,E02002634,9
3063,E02002635,9
3064,E02002636,9
3065,E02002637,9
3066,E02002638,9
3067,E02002639,9
3068,E02002640,9
3069,E02002641,9
3070,E02002642,9
3071,E02002643,9
3072,E02002644,9
3073,E02002645,9
3074,E02002646,9
3075,E02002647,9
3076,E02002648,9
3077,E02002649,9
3078,E02002650,9
3079,E02002651,9
3080,E02002652,8
3081,E02002653,8
3082,E02002654,8
3083,E02002655,8
3084,E02002656,8
3085,E02002657,8
3086,E02002658,8
3087,E02002659,8
3088,E02002660,8
3089,E02002661,8
3090,E02002662,8
3091,E02002663,8
3092,E02002664,8
3093,E02002665,8
3094,E02002666,8
3095,E02002667,8
3096,E02002668,8
3097,E02002669,8
3098,E02002670,8
3099,E02002671,8
3100,E02002672,8
3101,E02002673,8
3102,E02002674,8
3103,E02002675,8
3104,E02002676,8
3105,E02002677,8
3106,E02002678,8
3107,E02002679,8
3108,E02002680,8
3109,E02002681,8
3110,E02002682,8
3111,E02002684,17
3112,E02002685,17
3113,E02002686,16
3114,E02002687,16
3115,E02002688,16
3116,E02002689,17
3117,E02002691,17
3118,E02002692,17
3119,E02002693,17
3120,E02002694,17
3121,E02002695,17
3122,E02002696,17
3123,E02002697,17
3124,E02002698,17
3125,E02002699,16
3126,E02002700,16
3127,E02002701,17
3128,E02002702,16
3129,E02002703,17
3130,E02002704,17
3131,E02002705,8
3132,E02002706,8
3133,E02002707,17
3134,E02002708,8
3135,E02002709,17
3136,E02002710,8
3137,E02002711,8
3138,E02002712,17
3139,E02002714,17
3140,E02002715,17
3141,E02002716,17
3142,E02002717,8
3143,E02002718,17
3144,E02002719,8
3145,E02002720,17
3146,E02002721,17
3147,E02002722,17
3148,E02002723,17
3149,E02002724,17
3150,E02002725,17
3151,E02002726,17
3152,E02002727,12
3153,E02002728,12
3154,E02002729,12
3155,E02002730,12
3156,E02002731,12
3157,E02002732,17
3158,E02002733,12
3159,E02002734,12
3160,E02002735,12
3161,E02002736,12
3162,E02002737,12
3163,E02002738,12
3164,E02002739,12
3165,E02002740,12
3166,E02002741,12
3167,E02002742,12
3168,E02002743,12
3169,E02002744,12
3170,E02002745,12
3171,E02002746,12
3172,E02002747,12
3173,E02002748,17
3174,E02002749,17
3175,E02002750,17
3176,E02002751,17
3177,E02002752,17
3178,E02002753,17
3179,E02002754,17
3180,E02002755,16
3181,E02002756,16
3182,E02002757,16
3183,E02002758,16
3184,E02002759,17
3185,E02002760,16
3186,E02002761,17
3187,E02002762,16
3188,E02002763,16
3189,E02002764,16
3190,E02002765,16
3191,E02002766,16
3192,E02002767,16
3193,E02002768,17
3194,E02002769,17
3195,E02002770,17
3196,E02002771,17
3197,E02002772,17
3198,E02002773,17
3199,E02002774,17
3200,E02002775,12
3201,E02002776,12
3202,E02002777,12
3203,E02002778,12
3204,E02002779,17
3205,E02002780,12
3206,E02002781,12
3207,E02002782,17
3208,E02002783,12
3209,E02002784,12
3210,E02002785,12
3211,E02002786,12
3212,E02002787,12
3213,E02002788,12
3214,E02002789,12
3215,E02002790,12
3216,E02002791,17
3217,E02002792,12
3218,E02002793,12
3219,E02002794,17
3220,E02002795,17
3221,E02002796,12
3222,E02002797,12
3223,E02002798,12
3224,E02002799,12
3225,E02002800,12
3226,E02002801,12
3227,E02002802,12
3228,E02002803,12
3229,E02002804,12
3230,E02002805,12
3231,E02002806,12
3232,E02002807,12
3233,E02002808,12
3234,E02002809,12
3235,E02002810,12
3236,E02002811,12
3237,E02002812,12
3238,E02002813,12
3239,E02002814,12
3240,E02002815,12
3241,E02002816,12
3242,E02002817,12
3243,E02002818,12
3244,E02002819,12
3245,E02002820,12
3246,E02002821,12
3247,E02002822,12
3248,E02002823,12
3249,E02002824,12
3250,E02002825,12
3251,E02002826,12
3252,E02002827,8
3253,E02002828,8
3254,E02002829,8
3255,E02002830,8
3282,E02002861,8
3283,E02002862,8
3284,E02002863,17
3285,E02002864,17
3286,E02002865,17
3287,E02002866,17
3288,E02002867,17
3289,E02002868,8
3290,E02002869,8
3291,E02002871,8
3292,E02002872,8
3293,E02002873,8
3294,E02002874,8
3295,E02002875,8
3296,E02002876,8
3297,E02002877,8
3298,E02002878,8
3299,E02002879,8
3323,E02002904,8
3324,E02002905,17
3325,E02002906,17
3326,E02002907,17
3327,E02002908,17
3328,E02002909,17
3329,E02002910,17
3330,E02002911,17
3331,E02002912,17
3332,E02002913,17
3333,E02002914,16
3334,E02002915,16
3335,E02002916,16
3336,E02002917,16
3337,E02002918,16
3338,E02002919,16
3339,E02002920,17
3340,E02002921,16
3341,E02002922,17
3342,E02002923,17
3343,E02002924,17
3344,E02002925,17
3345,E02002926,17
3346,E02002927,17
3347,E02002928,17
3348,E02002929,17
3349,E02002930,17
3350,E02002931,17
3351,E02002932,13
3352,E02002933,13
3353,E02002934,13
3354,E02002935,13
3355,E02002936,13
3356,E02002937,17
3357,E02002938,13
3358,E02002939,13
3359,E02002940,13
3360,E02002941,13
3361,E02002942,13
3362,E02002943,13
3363,E02002944,13
3364,E02002945,13
3365,E02002946,13
3366,E02002947,13
3367,E02002948,13
3368,E02002949,13
3369,E02002950,13
3370,E02002951,9
3371,E02002952,9
3372,E02002953,9
3373,E02002954,9
3374,E02002955,9
3375,E02002956,9
3376,E02002957,9
3377,E02002958,9
3378,E02002959,9
3379,E02002960,9
3380,E02002961,9
3381,E02002962,9
3382,E02002963,9
3383,E02002964,9
3384,E02002965,9
3385,E02002966,9
3386,E02002967,9
3387,E02002968,9
3388,E02002969,9
3389,E02002970,9
3390,E02002971,9
3391,E02002972,9
3392,E02002973,9
3393,E02002974,9
3394,E02002975,9
3395,E02002976,9
3396,E02002977,9
3397,E02002978,9
3398,E02002979,9
3399,E02002980,9
3400,E02002981,9
3401,E02002982,9
3402,E02002983,9
3403,E02002984,9
3404,E02002985,17
3405,E02002986,17
3406,E02002987,17
3407,E02002988,16
3408,E02002989,16
3409,E02002990,16
3410,E02002991,16
3411,E02002992,16
3412,E02002993,16
3413,E02002994,17
3414,E02002995,16
3415,E02002996,16
3416,E02002997,16
3417,E02002998,16
3418,E02002999,16
3419,E02003000,17
3420,E02003001,16
3421,E02003002,16
3422,E02003003,16
3423,E02003004,17
3424,E02003005,17
3425,E02003006,17
3426,E02003007,17
3427,E02003008,17
3428,E02003009,17
3429,E02003010,17
3430,E02003011,17
3431,E02003012,10
3432,E02003013,10
3433,E02003014,10
3434,E02003015,10
3435,E02003016,10
3436,E02003017,10
3437,E02003018,10
3438,E02003019,17
3439,E02003020,10
3440,E02003021,10
3441,E02003022,10
3442,E02003023,10
3443,E02003024,10
3444,E02003025,10
3445,E02003026,10
3446,E02003027,10
3447,E02003028,10
3448,E02003029,10
3449,E02003030,10
3450,E02003031,10
3451,E02003032,10
3452,E02003033,10
3453,E02003034,10
3454,E02003036,10
3455,E02003037,10
3456,E02003038,10
3457,E02003039,10
3458,E02003040,10
3459,E02003041,10
3460,E02003043,10
3461,E02003044,10
3462,E02003045,10
3463,E02003046,10
3464,E02003047,10
3465,E02003048,10
3466,E02003049,10
3467,E02003050,10
3492,E02003075,17
3493,E02003076,17
3494,E02003077,17
3495,E02003078,17
3496,E02003079,16
3497,E02003080,16
3498,E02003081,16
3499,E02003082,16
3500,E02003084,16
3501,E02003085,16
3502,E02003086,16
3503,E02003087,17
3504,E02003088,17
3505,E02003089,16
3506,E02003090,17
3507,E02003091,17
3508,E02003092,17
3509,E02003093,17
3510,E02003094,17
3511,E02003095,16
3512,E02003096,16
3513,E02003097,16
3514,E02003098,10
3515,E02003099,16
3516,E02003100,10
3517,E02003101,10
3518,E02003102,10
3519,E02003103,16
3520,E02003104,10
3521,E02003105,10
3522,E02003106,10
3523,E02003107,10
3524,E02003108,17
3525,E02003109,10
3526,E02003110,10
3527,E02003111,10
3528,E02003112,10
3529,E02003113,17
3530,E02003114,10
3531,E02003115,10
3532,E02003116,10
3533,E02003117,10
3534,E02003118,10
3535,E02003119,10
3536,E02003120,10
3537,E02003121,10
3538,E02003122,10
3539,E02003123,10
3540,E02003124,10
3541,E02003125,10
3542,E02003126,10
3543,E02003127,10
3544,E02003128,10
3545,E02003129,10
3546,E02003130,10
3547,E02003131,10
3548,E02003132,10
3549,E02003133,10
3550,E02003134,10
3551,E02003135,10
3552,E02003136,10
3553,E02003137,10
3554,E02003138,10
3555,E02003139,10
3556,E02003140,10
3557,E02003141,10
3558,E02003142,10
3559,E02003143,10
3560,E02003144,10
3561,E02003145,10
3562,E02003146,10
3563,E02003147,10
3564,E02003148,10
3565,E02003149,10
3566,E02003150,10
3567,E02003151,10
3568,E02003152,10
3569,E02003153,10
3570,E02003154,14
3571,E02003155,14
3572,E02003156,14
3573,E02003157,14
3574,E02003158,14
3575,E02003159,14
3576,E02003161,14
3577,E02003163,17
3578,E02003164,14
3579,E02003165,14
3580,E02003166,14
3581,E02003167,14
3582,E02003168,14
3583,E02003169,14
3584,E02003170,17
3585,E02003171,17
3586,E02003172,10
3587,E02003173,10
3588,E02003174,10
3589,E02003175,10
3590,E02003176,10
3591,E02003177,10
3592,E02003178,10
3593,E02003179,10
3594,E02003180,10
3595,E02003181,10
3596,E02003182,10
3597,E02003183,10
3598,E02003184,10
3599,E02003185,10
3600,E02003186,10
3601,E02003187,10
3602,E02003188,10
3603,E02003189,10
3604,E02003190,10
3605,E02003191,10
3606,E02003192,10
3607,E02003194,17
3608,E02003195,10
3609,E02003196,10
3610,E02003197,10
3611,E02003198,10
3612,E02003199,10
3613,E02003200,10
3614,E02003201,10
3615,E02003202,10
3616,E02003203,10
3617,E02003204,10
3618,E02003205,10
3619,E02003206,10
3620,E02003207,10
3621,E02003208,10
3622,E02003209,10
3623,E02003210,10
3624,E02003211,10
3625,E02003212,17
3626,E02003214,14
3627,E02003215,14
3628,E02003216,14
3629,E02003217,14
3630,E02003218,14
3631,E02003219,17
3632,E02003220,14
3633,E02003221,14
3634,E02003222,14
3635,E02003223,14
3636,E02003224,14
3637,E02003225,14
3638,E02003226,14
3639,E02003227,14
3640,E02003228,14
3641,E02003229,14
3642,E02003230,14
3643,E02003231,14
3644,E02003232,14
3645,E02003233,14
3646,E02003234,14
3647,E02003235,14
3648,E02003236,17
3649,E02003237,17
3650,E02003238,14
3651,E02003239,17
3652,E02003240,17
3653,E02003241,17
3654,E02003242,14
3655,E02003243,14
3656,E02003244,14
3657,E02003245,14
3658,E02003246,14
3659,E02003247,14
3660,E02003248,14
3661,E02003249,14
3662,E02003250,14
3663,E02003251,14
3664,E02003252,14
3665,E02003253,14
3666,E02003254,14
3667,E02003255,14
3668,E02003257,14
3669,E02003258,14
3670,E02003259,14
3671,E02003260,14
3672,E02003261,14
3673,E02003262,14
3674,E02003263,14
3675,E02003264,14
3676,E02003265,14
3677,E02003266,14
3678,E02003267,14
3679,E02003268,14
3680,E02003269,14
3681,E02003270,14
3682,E02003271,14
3683,E02003272,14
3684,E02003273,14
3685,E02003274,14
3686,E02003275,14
3687,E02003276,14
3688,E02003277,14
3689,E02003278,14
3690,E02003279,10
3691,E02003280,10
3692,E02003281,10
3693,E02003282,10
3694,E02003283,10
3695,E02003284,10
3696,E02003285,10
3697,E02003286,10
3698,E02003287,10
3699,E02003288,10
3700,E02003289,10
3701,E02003290,10
3702,E02003291,10
3703,E02003292,10
3704,E02003293,10
3705,E02003294,10
3706,E02003295,10
3707,E02003296,17
3708,E02003297,16
3709,E02003298,16
3710,E02003299,17
3711,E02003300,16
3712,E02003301,17
3713,E02003302,17
3714,E02003303,17
3715,E02003304,16
3716,E02003305,16
3717,E02003307,16
3718,E02003308,17
3719,E02003309,16
3720,E02003310,16
3721,E02003311,16
3722,E02003312,16
3723,E02003313,16
3724,E02003314,17
3725,E02003315,17
3726,E02003316,17
3727,E02003317,14
3728,E02003318,14
3729,E02003319,14
3730,E02003320,14
3731,E02003321,14
3732,E02003322,14
3733,E02003323,14
3734,E02003324,14
3735,E02003325,14
3736,E02003326,14
3737,E02003327,14
3738,E02003328,14
3739,E02003329,14
3740,E02003330,14
3741,E02003331,14
3742,E02003332,14
3743,E02003333,14
3744,E02003334,14
3745,E02003335,14
3746,E02003336,14
3747,E02003337,14
3748,E02003338,14
3749,E02003339,14
3750,E02003340,14
3751,E02003341,17
3752,E02003342,14
3753,E02003343,14
3754,E02003344,14
3755,E02003345,14
3756,E02003346,14
3757,E02003347,14
3758,E02003348,14
3759,E02003349,14
3760,E02003350,14
3761,E02003351,14
3762,E02003352,17
3763,E02003353,10
3764,E02003354,10
3765,E02003355,10
3766,E02003356,17
3767,E02003357,10
3768,E02003358,10
3769,E02003359,10
3770,E02003360,10
3771,E02003361,10
3772,E02003362,10
3773,E02003363,10
3774,E02003364,17
3775,E02003365,14
3776,E02003366,14
3777,E02003367,17
3778,E02003368,17
3779,E02003369,17
3780,E02003370,10
3781,E02003371,10
3782,E02003372,10
3783,E02003373,17
3784,E02003374,10
3785,E02003375,17
3786,E02003376,17
3787,E02003377,17
3788,E02003378,16
3789,E02003379,16
3790,E02003380,16
3791,E02003381,17
3792,E02003382,16
3793,E02003383,16
3794,E02003384,17
3795,E02003385,16
3796,E02003386,16
3797,E02003387,16
3798,E02003388,17
3799,E02003389,10
3800,E02003390,10
3801,E02003391,10
3802,E02003392,10
3803,E02003393,10
3804,E02003394,10
3805,E02003395,10
3806,E02003396,10
3807,E02003397,10
3808,E02003398,10
3809,E02003399,10
3810,E02003400,10
3811,E02003401,10
3812,E02003402,10
3813,E02003403,10
3814,E02003404,10
3815,E02003405,10
3816,E02003406,10
3817,E02003407,14
3818,E02003408,14
3819,E02003409,14
3820,E02003410,14
3821,E02003411,14
3822,E02003412,14
3823,E02003413,14
3824,E02003414,14
3825,E02003415,14
3826,E02003416,14
3827,E02003417,14
3828,E02003418,14
3829,E02003419,14
3830,E02003420,14
3831,E02003421,16
3832,E02003422,17
3833,E02003423,16
3834,E02003424,16
3835,E02003425,16
3836,E02003426,16
3837,E02003427,16
3838,E02003428,16
3839,E02003429,17
3840,E02003430,17
3841,E02003431,17
3842,E02003432,16
3843,E02003433,16
3844,E02003434,16
3845,E02003435,16
3846,E02003436,17
3847,E02003437,16
3848,E02003438,16
3849,E02003439,17
3850,E02003440,17
3851,E02003441,10
3852,E02003442,10
3853,E02003443,10
3854,E02003444,10
3855,E02003445,10
3856,E02003446,10
3857,E02003447,10
3858,E02003448,17
3859,E02003449,10
3860,E02003450,10
3861,E02003451,10
3862,E02003452,10
3863,E02003453,10
3864,E02003454,10
3865,E02003455,17
3866,E02003456,17
3867,E02003457,10
3868,E02003458,10
3869,E02003459,17
3870,E02003460,17
3871,E02003461,14
3872,E02003462,14
3873,E02003463,14
3874,E02003464,14
3875,E02003465,14
3876,E02003466,14
3877,E02003467,14
3878,E02003468,14
3879,E02003469,14
3880,E02003470,14
3881,E02003471,14
3882,E02003472,14
3883,E02003473,14
3884,E02003474,14
3885,E02003475,14
3886,E02003476,14
3887,E02003477,14
3888,E02003478,14
3889,E02003479,14
3890,E02003480,14
3891,E02003481,14
3892,E02003482,17
3893,E02003483,14
3894,E02003484,14
3895,E02003485,14
3896,E02003486,14
3897,E02003487,14
3898,E02003488,14
3899,E02003489,14
3900,E02003490,14
3901,E02003491,10
3902,E02003492,10
3903,E02003493,10
3904,E02003494,10
3905,E02003495,10
3906,E02003496,10
3907,E02003497,10
3908,E02003498,10
3909,E02003499,10
3910,E02003500,10
3911,E02003501,10
3912,E02003502,10
3913,E02003503,10
3914,E02003504,10
3915,E02003505,10
3916,E02003506,10
3917,E02003507,10
3918,E02003508,10
3919,E02003509,10
3920,E02003510,10
3921,E02003511,10
3922,E02003512,10
3923,E02003513,10
3924,E02003514,10
3925,E02003515,10
3926,E02003516,10
3927,E02003517,10
3928,E02003518,10
3929,E02003519,10
3930,E02003520,10
3931,E02003521,10
3932,E02003522,10
3933,E02003523,10
3934,E02003524,10
3935,E02003525,10
3936,E02003526,10
3937,E02003527,10
3938,E02003529,10
3939,E02003530,10
3940,E02003531,10
3941,E02003532,10
3942,E02003533,10
3943,E02003534,10
3944,E02003535,10
3945,E02003536,10
3946,E02003537,10
3947,E02003538,10
3948,E02003539,10
3949,E02003540,10
3950,E02003541,10
3951,E02003542,10
3952,E02003543,10
3953,E02003544,10
3954,E02003545,10
3955,E02003546,10
3956,E02003547,10
3957,E02003548,10
3958,E02003549,10
3959,E02003550,10
3960,E02003551,10
3961,E02003552,10
3962,E02003553,10
3963,E02003554,10
3964,E02003555,10
3965,E02003556,10
3966,E02003557,10
3967,E02003558,10
3968,E02003559,10
3969,E02003560,10
3970,E02003561,10
3971,E02003562,10
3972,E02003563,10
3973,E02003564,10
3974,E02003565,10
3975,E02003566,10
3976,E02003567,10
3977,E02003568,10
3978,E02003569,10
3979,E02003570,10
3980,E02003571,10
3981,E02003572,10
3982,E02003573,10
3983,E02003574,10
3984,E02003575,10
3985,E02003576,10
3986,E02003577,10
3987,E02003578,10
3988,E02003579,10
3989,E02003580,10
3990,E02003581,17
3991,E02003582,17
3992,E02003583,17
3993,E02003584,17
3994,E02003585,17
3995,E02003586,17
3996,E02003587,17
3997,E02003588,17
3998,E02003589,17
3999,E02003590,17
4000,E02003591,17
4001,E02003592,17
4023,E02003614,17
4024,E02003615,17
4025,E02003616,17
4026,E02003617,17
4027,E02003618,17
4028,E02003619,17
4029,E02003620,14
4030,E02003621,14
4031,E02003622,14
4032,E02003623,17
4033,E02003624,14
4034,E02003625,14
4035,E02003626,14
4036,E02003627,14
4037,E02003628,14
4038,E02003629,14
4039,E02003630,14
4040,E02003631,14
4041,E02003632,14
4042,E02003633,14
4043,E02003634,17
4044,E02003635,17
4045,E02003636,17
4046,E02003637,17
4047,E02003638,16
4048,E02003639,16
4049,E02003640,16
4050,E02003641,16
4051,E02003642,14
4052,E02003643,16
4053,E02003644,14
4054,E02003645,14
4055,E02003646,14
4056,E02003647,14
4057,E02003648,14
4058,E02003649,14
4059,E02003650,17
4060,E02003651,17
4061,E02003652,17
4062,E02003653,17
4063,E02003654,17
4064,E02003655,17
4065,E02003656,17
4066,E02003657,17
4067,E02003658,17
4068,E02003659,17
4069,E02003660,17
4070,E02003661,17
4071,E02003662,16
4072,E02003663,16
4073,E02003664,16
4074,E02003665,16
4075,E02003666,16
4076,E02003667,16
4077,E02003668,16
4078,E02003669,16
4079,E02003670,16
4080,E02003671,16
4081,E02003672,17
4082,E02003673,17
4083,E02003674,17
4084,E02003675,17
4085,E02003676,17
4086,E02003677,16
4087,E02003678,16
4088,E02003679,16
4089,E02003680,17
4114,E02003707,14
4115,E02003708,14
4116,E02003709,14
4117,E02003710,14
4118,E02003711,14
4119,E02003712,14
4120,E02003713,14
4121,E02003714,14
4122,E02003715,17
4123,E02003716,14
4124,E02003717,17
4125,E02003718,17
4126,E02003719,14
4127,E02003720,14
4128,E02003721,14
4129,E02003722,14
4130,E02003723,14
4131,E02003724,14
4132,E02003725,14
4133,E02003726,14
4134,E02003727,14
4135,E02003728,14
4136,E02003729,14
4137,E02003730,14
4138,E02003731,14
4139,E02003732,17
4140,E02003733,17
4141,E02003734,17
4142,E02003735,17
4143,E02003736,17
4144,E02003737,17
4145,E02003738,17
4146,E02003739,17
4147,E02003740,17
4148,E02003742,17
4149,E02003743,16
4150,E02003744,16
4151,E02003745,17
4152,E02003746,17
4153,E02003747,17
4154,E02003748,17
4155,E02003749,17
4156,E02003750,17
4157,E02003751,17
4158,E02003752,17
4159,E02003753,17
4160,E02003754,17
4161,E02003755,17
4162,E02003756,17
4163,E02003757,17
4164,E02003758,17
4165,E02003759,17
4166,E02003760,17
4167,E02003761,17
4168,E02003762,17
4169,E02003763,17
4170,E02003764,17
4171,E02003765,17
4172,E02003766,17
4173,E02003767,17
4174,E02003768,17
4175,E02003769,17
4176,E02003770,17
4177,E02003771,16
4178,E02003772,16
4179,E02003773,16
4180,E02003774,16
4181,E02003775,17
4182,E02003776,17
4183,E02003777,17
4184,E02003778,17
4185,E02003779,17
4186,E02003780,17
4187,E02003781,17
4188,E02003783,17
4189,E02003784,17
4190,E02003785,17
4191,E02003786,14
4192,E02003787,17
4193,E02003788,17
4194,E02003789,17
4195,E02003790,17
4196,E02003791,17
4197,E02003792,17
4198,E02003793,17
4199,E02003794,17
4200,E02003795,17
4201,E02003796,16
4202,E02003797,16
4203,E02003798,16
4204,E02003799,16
4205,E02003800,17
4206,E02003801,16
4207,E02003802,16
4208,E02003803,16
4209,E02003804,16
4210,E02003805,17
4211,E02003806,16
4212,E02003807,16
4213,E02003808,16
4214,E02003809,17
4215,E02003810,17
4216,E02003811,17
4217,E02003812,17
4218,E02003813,17
4219,E02003814,17
4220,E02003815,16
4221,E02003816,16
4222,E02003817,16
4223,E02003818,16
4224,E02003819,17
4225,E02003820,17
4226,E02003821,17
4227,E02003822,17
4228,E02003823,17
4229,E02003824,17
4230,E02003825,16
4231,E02003826,16
4232,E02003827,16
4233,E02003828,16
4234,E02003829,16
4235,E02003830,16
4236,E02003831,17
4237,E02003832,16
4238,E02003833,16
4239,E02003834,16
4240,E02003835,16
4241,E02003836,17
4242,E02003837,17
4243,E02003838,17
4244,E02003839,17
4245,E02003840,17
4246,E02003841,17
4247,E02003842,17
4248,E02003843,9
4249,E02003844,17
4250,E02003845,9
4251,E02003846,9
4252,E02003847,9
4253,E02003848,9
4254,E02003849,9
4255,E02003850,9
4256,E02003851,9
4257,E02003852,9
4258,E02003853,17
4259,E02003854,16
4260,E02003855,16
4261,E02003856,17
4262,E02003857,17
4263,E02003858,17
4264,E02003859,17
4265,E02003860,17
4266,E02003861,17
4267,E02003862,17
4268,E02003863,17
4269,E02003864,17
4270,E02003865,17
4271,E02003866,16
4272,E02003867,16
4273,E02003868,16
4274,E02003869,16
4275,E02003870,16
4276,E02003871,16
4277,E02003872,17
4278,E02003873,16
4279,E02003874,17
4280,E02003875,17
4281,E02003876,16
4282,E02003877,17
4283,E02003878,17
4284,E02003879,16
4285,E02003880,17
4286,E02003881,16
4287,E02003882,16
4288,E02003883,16
4311,E02003906,17
4312,E02003907,17
4313,E02003908,17
4314,E02003909,17
4315,E02003910,17
4316,E02003911,17
4317,E02003912,17
4318,E02003913,17
4319,E02003914,16
4320,E02003915,16
4321,E02003916,16
4322,E02003917,16
4323,E02003918,17
4324,E02003919,16
4325,E02003920,16
4326,E02003921,17
4327,E02003922,16
4328,E02003923,16
4329,E02003924,17
4330,E02003925,17
4331,E02003926,17
4332,E02003927,17
4333,E02003928,17
4334,E02003929,17
4335,E02003930,17
4336,E02003931,17
4337,E02003932,17
4338,E02003933,17
4339,E02003934,17
4340,E02003935,17
4341,E02003936,17
4342,E02003937,17
4343,E02003938,17
4344,E02003939,17
4345,E02003940,17
4346,E02003941,17
4347,E02003942,17
4348,E02003943,17
4349,E02003944,17
4350,E02003945,17
4351,E02003946,17
4352,E02003947,17
4353,E02003948,17
4354,E02003949,17
4355,E02003950,17
4356,E02003951,17
4357,E02003952,17
4358,E02003953,17
4359,E02003954,17
4360,E02003955,17
4361,E02003956,17
4362,E02003957,17
4363,E02003958,17
4364,E02003959,17
4365,E02003960,17
4366,E02003961,17
4367,E02003962,17
4368,E02003963,17
4369,E02003964,17
4370,E02003965,17
4371,E02003966,17
4372,E02003967,17
4373,E02003968,17
4374,E02003969,17
4375,E02003970,17
4376,E02003971,17
4377,E02003972,16
4378,E02003973,16
4379,E02003974,16
4380,E02003975,17
4381,E02003976,17
4382,E02003977,17
4383,E02003978,17
4384,E02003979,16
4385,E02003980,16
4386,E02003981,16
4387,E02003982,17
4388,E02003983,16
4389,E02003984,16
4390,E02003985,17
4391,E02003986,17
4392,E02003987,17
4393,E02003988,17
4394,E02003989,16
4395,E02003990,17
4396,E02003991,17
4397,E02003992,16
4398,E02003993,17
4399,E02003994,16
4400,E02003995,16
4401,E02003996,16
4402,E02003997,16
4403,E02003998,16
4404,E02003999,17
4405,E02004000,17
4406,E02004001,17
4407,E02004002,17
4408,E02004003,17
4409,E02004004,17
4410,E02004005,17
4411,E02004006,17
4412,E02004007,17
4413,E02004008,17
4414,E02004009,17
4415,E02004010,17
4416,E02004011,17
4417,E02004012,17
4418,E02004013,17
4419,E02004014,17
4420,E02004015,17
4421,E02004016,17
4422,E02004017,17
4423,E02004018,16
4424,E02004019,17
4425,E02004020,16
4426,E02004021,17
4427,E02004022,17
4428,E02004023,17
4429,E02004024,17
4430,E02004025,17
4431,E02004026,17
4432,E02004027,17
4433,E02004028,17
4434,E02004029,16
4435,E02004030,17
4436,E02004031,16
4437,E02004032,16
4438,E02004033,8
4439,E02004034,8
4440,E02004035,17
4441,E02004036,8
4442,E02004037,17
4443,E02004038,17
4444,E02004039,17
4445,E02004040,8
4446,E02004041,8
4447,E02004043,17
4448,E02004044,17
4449,E02004045,17
4450,E02004046,17
4451,E02004047,17
4452,E02004048,17
4453,E02004049,17
4454,E02004050,17
4455,E02004051,17
4456,E02004052,17
4457,E02004053,16
4458,E02004054,16
4459,E02004055,12
4460,E02004056,12
4461,E02004057,12
4462,E02004058,12
4463,E02004059,12
4464,E02004060,12
4465,E02004061,12
4466,E02004062,12
4467,E02004063,12
4468,E02004064,12
4469,E02004065,12
4470,E02004066,12
4471,E02004067,12
4472,E02004068,17
4473,E02004069,17
4474,E02004070,17
7315,W02000025,17
7316,W02000026,17
7317,W02000027,17
7318,W02000028,17
7319,W02000029,17
7320,W02000030,16
7321,W02000031,16
7322,W02000032,17
7323,W02000033,16
7324,W02000034,16
7325,W02000035,16
7326,W02000036,16
7327,W02000037,17
7328,W02000038,17
7329,W02000039,17
7330,W02000040,17
7331,W02000041,17
7332,W02000042,16
7333,W02000043,16
7334,W02000044,16
7335,W02000045,16
7336,W02000047,16
7337,W02000049,17
7338,W02000050,17
7339,W02000051,17
4490,E02004087,8
4491,E02004088,8
4492,E02004089,8
4493,E02004090,8
4494,E02004091,8
4495,E02004092,8
4496,E02004093,17
4497,E02004094,16
4498,E02004095,16
4499,E02004096,17
4500,E02004097,17
4527,E02004128,17
4528,E02004129,17
